Operation,Duration,MapSelectivity,MapInputRec,MapOutputRec,Mappers,DataSize
read_SC,780,10,7864320,786432,11,750
collect_SC,112,10,7864320,786432,11,750
spill_SC,562,10,7864320,786432,11,750
merge_SC,10,10,7864320,786432,11,750
read_SC,769,10,7864320,786432,11,750
collect_SC,71,10,7864320,786432,11,750
spill_SC,524,10,7864320,786432,11,750
merge_SC,9,10,7864320,786432,11,750
read_SC,684,10,7864320,786432,11,750
collect_SC,58,10,7864320,786432,11,750
spill_SC,506,10,7864320,786432,11,750
merge_SC,11,10,7864320,786432,11,750
read_SC,624,10,7864320,786432,11,750
collect_SC,66,10,7864320,786432,11,750
spill_SC,530,10,7864320,786432,11,750
merge_SC,8,10,7864320,786432,11,750
write_SC,281,10,7864320,786432,11,750
shuffle_SC,814,10,7864320,786432,11,750
write_SC,304,10,7864320,786432,11,750
shuffle_SC,789,10,7864320,786432,11,750
read_SC,828,10,7864320,786432,11,750
collect_SC,90,10,7864320,786432,11,750
spill_SC,552,10,7864320,786432,11,750
merge_SC,19,10,7864320,786432,11,750
read_SC,786,10,7864320,786432,11,750
collect_SC,112,10,7864320,786432,11,750
spill_SC,522,10,7864320,786432,11,750
merge_SC,8,10,7864320,786432,11,750
write_SC,255,10,7864320,786432,11,750
shuffle_SC,8541,10,7864320,786432,11,750
read_SC,717,10,7864320,786432,11,750
collect_SC,52,10,7864320,786432,11,750
spill_SC,529,10,7864320,786432,11,750
merge_SC,9,10,7864320,786432,11,750
read_SC,763,20,7864320,1572864,11,750
collect_SC,121,20,7864320,1572864,11,750
spill_SC,763,20,7864320,1572864,11,750
merge_SC,13,20,7864320,1572864,11,750
read_SC,771,20,7864320,1572864,11,750
collect_SC,143,20,7864320,1572864,11,750
spill_SC,812,20,7864320,1572864,11,750
merge_SC,8,20,7864320,1572864,11,750
read_SC,747,20,7864320,1572864,11,750
collect_SC,107,20,7864320,1572864,11,750
spill_SC,790,20,7864320,1572864,11,750
merge_SC,8,20,7864320,1572864,11,750
read_SC,764,20,7864320,1572864,11,750
collect_SC,101,20,7864320,1572864,11,750
spill_SC,826,20,7864320,1572864,11,750
merge_SC,10,20,7864320,1572864,11,750
read_SC,807,20,7864320,1572864,11,750
collect_SC,108,20,7864320,1572864,11,750
spill_SC,776,20,7864320,1572864,11,750
merge_SC,10,20,7864320,1572864,11,750
read_SC,836,20,7864320,1572864,11,750
collect_SC,105,20,7864320,1572864,11,750
spill_SC,803,20,7864320,1572864,11,750
merge_SC,8,20,7864320,1572864,11,750
write_SC,357,20,7864320,1572864,11,750
shuffle_SC,985,20,7864320,1572864,11,750
write_SC,374,20,7864320,1572864,11,750
shuffle_SC,960,20,7864320,1572864,11,750
write_SC,400,20,7864320,1572864,11,750
shuffle_SC,976,20,7864320,1572864,11,750
write_SC,385,20,7864320,1572864,11,750
shuffle_SC,986,20,7864320,1572864,11,750
write_SC,388,20,7864320,1572864,11,750
shuffle_SC,992,20,7864320,1572864,11,750
write_SC,374,20,7864320,1572864,11,750
shuffle_SC,997,20,7864320,1572864,11,750
read_SC,662,20,7864320,1572864,11,750
collect_SC,100,20,7864320,1572864,11,750
spill_SC,760,20,7864320,1572864,11,750
merge_SC,9,20,7864320,1572864,11,750
write_SC,397,20,7864320,1572864,11,750
shuffle_SC,992,20,7864320,1572864,11,750
read_SC,716,20,7864320,1572864,11,750
collect_SC,111,20,7864320,1572864,11,750
spill_SC,760,20,7864320,1572864,11,750
merge_SC,10,20,7864320,1572864,11,750
read_SC,608,20,7864320,1572864,11,750
collect_SC,93,20,7864320,1572864,11,750
spill_SC,727,20,7864320,1572864,11,750
merge_SC,8,20,7864320,1572864,11,750
read_SC,746,20,7864320,1572864,11,750
collect_SC,95,20,7864320,1572864,11,750
