Operation,Duration,MapSelectivity,MapInputRec,MapOutputRec,Mappers,DataSize
collect_SC,73,10,42949672,4294967,32,4096,128
spill_SC,549,10,42949672,4294967,32,4096,128
merge_SC,8,10,42949672,4294967,32,4096,128
read_SC,1352,10,42949672,4294967,32,4096,128
collect_SC,69,10,42949672,4294967,32,4096,128
spill_SC,511,10,42949672,4294967,32,4096,128
merge_SC,9,10,42949672,4294967,32,4096,128
read_SC,1365,10,42949672,4294967,32,4096,128
collect_SC,75,10,42949672,4294967,32,4096,128
spill_SC,509,10,42949672,4294967,32,4096,128
merge_SC,8,10,42949672,4294967,32,4096,128
read_SC,1358,10,42949672,4294967,32,4096,128
collect_SC,86,10,42949672,4294967,32,4096,128
spill_SC,511,10,42949672,4294967,32,4096,128
merge_SC,8,10,42949672,4294967,32,4096,128
write_SC,535,10,42949672,4294967,32,4096,128
shuffle_SC,1556,10,42949672,4294967,32,4096,128
read_SC,1353,10,42949672,4294967,32,4096,128
collect_SC,83,10,42949672,4294967,32,4096,128
spill_SC,522,10,42949672,4294967,32,4096,128
merge_SC,9,10,42949672,4294967,32,4096,128
read_SC,1384,10,42949672,4294967,32,4096,128
collect_SC,61,10,42949672,4294967,32,4096,128
spill_SC,515,10,42949672,4294967,32,4096,128
merge_SC,8,10,42949672,4294967,32,4096,128
read_SC,1321,10,42949672,4294967,32,4096,128
collect_SC,74,10,42949672,4294967,32,4096,128
spill_SC,563,10,42949672,4294967,32,4096,128
merge_SC,9,10,42949672,4294967,32,4096,128
write_SC,558,10,42949672,4294967,32,4096,128
shuffle_SC,1470,10,42949672,4294967,32,4096,128
read_SC,1315,10,42949672,4294967,32,4096,128
collect_SC,86,10,42949672,4294967,32,4096,128
spill_SC,523,10,42949672,4294967,32,4096,128
merge_SC,8,10,42949672,4294967,32,4096,128
write_SC,555,10,42949672,4294967,32,4096,128
shuffle_SC,1487,10,42949672,4294967,32,4096,128
read_SC,1316,20,42949672,8589934,32,4096,128
collect_SC,128,20,42949672,8589934,32,4096,128
spill_SC,1017,20,42949672,8589934,32,4096,128
merge_SC,8,20,42949672,8589934,32,4096,128
read_SC,1369,20,42949672,8589934,32,4096,128
collect_SC,115,20,42949672,8589934,32,4096,128
spill_SC,972,20,42949672,8589934,32,4096,128
merge_SC,8,20,42949672,8589934,32,4096,128
read_SC,1348,20,42949672,8589934,32,4096,128
collect_SC,124,20,42949672,8589934,32,4096,128
spill_SC,987,20,42949672,8589934,32,4096,128
merge_SC,8,20,42949672,8589934,32,4096,128
read_SC,1337,20,42949672,8589934,32,4096,128
collect_SC,103,20,42949672,8589934,32,4096,128
spill_SC,986,20,42949672,8589934,32,4096,128
merge_SC,8,20,42949672,8589934,32,4096,128
read_SC,1321,20,42949672,8589934,32,4096,128
collect_SC,109,20,42949672,8589934,32,4096,128
spill_SC,1036,20,42949672,8589934,32,4096,128
merge_SC,8,20,42949672,8589934,32,4096,128
read_SC,1387,20,42949672,8589934,32,4096,128
collect_SC,122,20,42949672,8589934,32,4096,128
spill_SC,1018,20,42949672,8589934,32,4096,128
merge_SC,8,20,42949672,8589934,32,4096,128
read_SC,1375,20,42949672,8589934,32,4096,128
collect_SC,115,20,42949672,8589934,32,4096,128
spill_SC,999,20,42949672,8589934,32,4096,128
merge_SC,8,20,42949672,8589934,32,4096,128
read_SC,1359,20,42949672,8589934,32,4096,128
collect_SC,119,20,42949672,8589934,32,4096,128
spill_SC,987,20,42949672,8589934,32,4096,128
merge_SC,8,20,42949672,8589934,32,4096,128
read_SC,1322,20,42949672,8589934,32,4096,128
collect_SC,132,20,42949672,8589934,32,4096,128
spill_SC,1019,20,42949672,8589934,32,4096,128
merge_SC,8,20,42949672,8589934,32,4096,128
read_SC,1425,20,42949672,8589934,32,4096,128
collect_SC,155,20,42949672,8589934,32,4096,128
spill_SC,1002,20,42949672,8589934,32,4096,128
merge_SC,10,20,42949672,8589934,32,4096,128
read_SC,1428,20,42949672,8589934,32,4096,128
collect_SC,139,20,42949672,8589934,32,4096,128
spill_SC,997,20,42949672,8589934,32,4096,128
merge_SC,10,20,42949672,8589934,32,4096,128
read_SC,1450,20,42949672,8589934,32,4096,128
collect_SC,130,20,42949672,8589934,32,4096,128
spill_SC,1067,20,42949672,8589934,32,4096,128
merge_SC,10,20,42949672,8589934,32,4096,128
read_SC,1374,20,42949672,8589934,32,4096,128
collect_SC,117,20,42949672,8589934,32,4096,128
spill_SC,1050,20,42949672,8589934,32,4096,128
merge_SC,9,20,42949672,8589934,32,4096,128
write_SC,2437,20,42949672,8589934,32,4096,128
shuffle_SC,2538,20,42949672,8589934,32,4096,128
read_SC,1452,20,42949672,8589934,32,4096,128
collect_SC,134,20,42949672,8589934,32,4096,128
spill_SC,1030,20,42949672,8589934,32,4096,128
merge_SC,8,20,42949672,8589934,32,4096,128
write_SC,2249,20,42949672,8589934,32,4096,128
shuffle_SC,2509,20,42949672,8589934,32,4096,128
read_SC,1359,20,42949672,8589934,32,4096,128
collect_SC,137,20,42949672,8589934,32,4096,128
spill_SC,1009,20,42949672,8589934,32,4096,128
merge_SC,9,20,42949672,8589934,32,4096,128
write_SC,1663,20,42949672,8589934,32,4096,128
shuffle_SC,2469,20,42949672,8589934,32,4096,128
read_SC,1262,20,42949672,8589934,32,4096,128
collect_SC,99,20,42949672,8589934,32,4096,128
spill_SC,951,20,42949672,8589934,32,4096,128
merge_SC,8,20,42949672,8589934,32,4096,128
read_SC,1358,20,42949672,8589934,32,4096,128
collect_SC,110,20,42949672,8589934,32,4096,128
spill_SC,1010,20,42949672,8589934,32,4096,128
merge_SC,8,20,42949672,8589934,32,4096,128
read_SC,1430,20,42949672,8589934,32,4096,128
collect_SC,106,20,42949672,8589934,32,4096,128
spill_SC,946,20,42949672,8589934,32,4096,128
merge_SC,8,20,42949672,8589934,32,4096,128
read_SC,1300,20,42949672,8589934,32,4096,128
collect_SC,113,20,42949672,8589934,32,4096,128
spill_SC,995,20,42949672,8589934,32,4096,128
merge_SC,9,20,42949672,8589934,32,4096,128
read_SC,1350,20,42949672,8589934,32,4096,128
collect_SC,111,20,42949672,8589934,32,4096,128
spill_SC,996,20,42949672,8589934,32,4096,128
merge_SC,8,20,42949672,8589934,32,4096,128
read_SC,1398,20,42949672,8589934,32,4096,128
collect_SC,119,20,42949672,8589934,32,4096,128
spill_SC,990,20,42949672,8589934,32,4096,128
merge_SC,9,20,42949672,8589934,32,4096,128
read_SC,1286,20,42949672,8589934,32,4096,128
collect_SC,122,20,42949672,8589934,32,4096,128
spill_SC,985,20,42949672,8589934,32,4096,128
merge_SC,8,20,42949672,8589934,32,4096,128
write_SC,1787,20,42949672,8589934,32,4096,128
shuffle_SC,58839,20,42949672,8589934,32,4096,128
read_SC,1470,20,42949672,8589934,32,4096,128
collect_SC,119,20,42949672,8589934,32,4096,128
spill_SC,1014,20,42949672,8589934,32,4096,128
merge_SC,9,20,42949672,8589934,32,4096,128
read_SC,1326,20,42949672,8589934,32,4096,128
collect_SC,105,20,42949672,8589934,32,4096,128
spill_SC,980,20,42949672,8589934,32,4096,128
merge_SC,10,20,42949672,8589934,32,4096,128
read_SC,1382,20,42949672,8589934,32,4096,128
collect_SC,165,20,42949672,8589934,32,4096,128
spill_SC,1010,20,42949672,8589934,32,4096,128
merge_SC,9,20,42949672,8589934,32,4096,128
read_SC,1338,20,42949672,8589934,32,4096,128
collect_SC,133,20,42949672,8589934,32,4096,128
spill_SC,973,20,42949672,8589934,32,4096,128
merge_SC,9,20,42949672,8589934,32,4096,128
write_SC,2052,20,42949672,8589934,32,4096,128
shuffle_SC,2489,20,42949672,8589934,32,4096,128
read_SC,1334,20,42949672,8589934,32,4096,128
collect_SC,134,20,42949672,8589934,32,4096,128
spill_SC,1029,20,42949672,8589934,32,4096,128
merge_SC,8,20,42949672,8589934,32,4096,128
write_SC,1477,20,42949672,8589934,32,4096,128
shuffle_SC,2511,20,42949672,8589934,32,4096,128
read_SC,1348,20,42949672,8589934,32,4096,128
collect_SC,187,20,42949672,8589934,32,4096,128
spill_SC,1014,20,42949672,8589934,32,4096,128
merge_SC,15,20,42949672,8589934,32,4096,128
write_SC,1685,20,42949672,8589934,32,4096,128
shuffle_SC,2527,20,42949672,8589934,32,4096,128
read_SC,1409,20,42949672,8589934,32,4096,128
collect_SC,151,20,42949672,8589934,32,4096,128
spill_SC,1053,20,42949672,8589934,32,4096,128
merge_SC,13,20,42949672,8589934,32,4096,128
write_SC,967,20,42949672,8589934,32,4096,128
shuffle_SC,3076,20,42949672,8589934,32,4096,128
read_SC,1422,20,42949672,8589934,32,4096,128
collect_SC,123,20,42949672,8589934,32,4096,128
spill_SC,1001,20,42949672,8589934,32,4096,128
merge_SC,10,20,42949672,8589934,32,4096,128
read_SC,1320,20,42949672,8589934,32,4096,128
collect_SC,117,20,42949672,8589934,32,4096,128
spill_SC,963,20,42949672,8589934,32,4096,128
merge_SC,8,20,42949672,8589934,32,4096,128
read_SC,1430,20,42949672,8589934,32,4096,128
collect_SC,131,20,42949672,8589934,32,4096,128
spill_SC,1005,20,42949672,8589934,32,4096,128
merge_SC,10,20,42949672,8589934,32,4096,128
read_SC,1495,30,42949672,12884901,32,4096,128
collect_SC,192,30,42949672,12884901,32,4096,128
spill_SC,1470,30,42949672,12884901,32,4096,128
merge_SC,8,30,42949672,12884901,32,4096,128
read_SC,1398,30,42949672,12884901,32,4096,128
collect_SC,182,30,42949672,12884901,32,4096,128
spill_SC,1540,30,42949672,12884901,32,4096,128
merge_SC,7,30,42949672,12884901,32,4096,128
read_SC,1335,30,42949672,12884901,32,4096,128
collect_SC,175,30,42949672,12884901,32,4096,128
spill_SC,1506,30,42949672,12884901,32,4096,128
merge_SC,12,30,42949672,12884901,32,4096,128
read_SC,1333,30,42949672,12884901,32,4096,128
collect_SC,147,30,42949672,12884901,32,4096,128
spill_SC,2263,30,42949672,12884901,32,4096,128
merge_SC,8,30,42949672,12884901,32,4096,128
read_SC,1333,30,42949672,12884901,32,4096,128
collect_SC,170,30,42949672,12884901,32,4096,128
spill_SC,2091,30,42949672,12884901,32,4096,128
merge_SC,12,30,42949672,12884901,32,4096,128
write_SC,1245,30,42949672,12884901,32,4096,128
shuffle_SC,3596,30,42949672,12884901,32,4096,128
read_SC,1438,30,42949672,12884901,32,4096,128
collect_SC,168,30,42949672,12884901,32,4096,128
spill_SC,1535,30,42949672,12884901,32,4096,128
merge_SC,9,30,42949672,12884901,32,4096,128
read_SC,1422,30,42949672,12884901,32,4096,128
collect_SC,154,30,42949672,12884901,32,4096,128
spill_SC,1588,30,42949672,12884901,32,4096,128
merge_SC,9,30,42949672,12884901,32,4096,128
read_SC,1289,30,42949672,12884901,32,4096,128
collect_SC,173,30,42949672,12884901,32,4096,128
spill_SC,1559,30,42949672,12884901,32,4096,128
merge_SC,8,30,42949672,12884901,32,4096,128
read_SC,1285,30,42949672,12884901,32,4096,128
collect_SC,156,30,42949672,12884901,32,4096,128
spill_SC,1502,30,42949672,12884901,32,4096,128
merge_SC,8,30,42949672,12884901,32,4096,128
write_SC,1424,30,42949672,12884901,32,4096,128
shuffle_SC,3636,30,42949672,12884901,32,4096,128
read_SC,1407,30,42949672,12884901,32,4096,128
collect_SC,158,30,42949672,12884901,32,4096,128
spill_SC,1594,30,42949672,12884901,32,4096,128
merge_SC,21,30,42949672,12884901,32,4096,128
write_SC,1188,30,42949672,12884901,32,4096,128
shuffle_SC,3561,30,42949672,12884901,32,4096,128
read_SC,1490,30,42949672,12884901,32,4096,128
collect_SC,156,30,42949672,12884901,32,4096,128
spill_SC,1564,30,42949672,12884901,32,4096,128
merge_SC,10,30,42949672,12884901,32,4096,128
write_SC,1267,30,42949672,12884901,32,4096,128
shuffle_SC,3104,30,42949672,12884901,32,4096,128
read_SC,1312,30,42949672,12884901,32,4096,128
collect_SC,172,30,42949672,12884901,32,4096,128
spill_SC,1519,30,42949672,12884901,32,4096,128
merge_SC,9,30,42949672,12884901,32,4096,128
read_SC,1333,30,42949672,12884901,32,4096,128
collect_SC,161,30,42949672,12884901,32,4096,128
spill_SC,1531,30,42949672,12884901,32,4096,128
merge_SC,8,30,42949672,12884901,32,4096,128
read_SC,1336,30,42949672,12884901,32,4096,128
collect_SC,163,30,42949672,12884901,32,4096,128
spill_SC,2212,30,42949672,12884901,32,4096,128
merge_SC,10,30,42949672,12884901,32,4096,128
read_SC,1334,30,42949672,12884901,32,4096,128
collect_SC,154,30,42949672,12884901,32,4096,128
spill_SC,1538,30,42949672,12884901,32,4096,128
merge_SC,8,30,42949672,12884901,32,4096,128
read_SC,1351,30,42949672,12884901,32,4096,128
collect_SC,151,30,42949672,12884901,32,4096,128
spill_SC,1729,30,42949672,12884901,32,4096,128
merge_SC,10,30,42949672,12884901,32,4096,128
read_SC,1325,30,42949672,12884901,32,4096,128
collect_SC,172,30,42949672,12884901,32,4096,128
spill_SC,1578,30,42949672,12884901,32,4096,128
merge_SC,8,30,42949672,12884901,32,4096,128
read_SC,1275,30,42949672,12884901,32,4096,128
collect_SC,172,30,42949672,12884901,32,4096,128
spill_SC,1509,30,42949672,12884901,32,4096,128
merge_SC,8,30,42949672,12884901,32,4096,128
write_SC,1174,30,42949672,12884901,32,4096,128
shuffle_SC,55606,30,42949672,12884901,32,4096,128
read_SC,1283,30,42949672,12884901,32,4096,128
collect_SC,180,30,42949672,12884901,32,4096,128
spill_SC,1479,30,42949672,12884901,32,4096,128
merge_SC,8,30,42949672,12884901,32,4096,128
write_SC,1230,30,42949672,12884901,32,4096,128
shuffle_SC,3075,30,42949672,12884901,32,4096,128
read_SC,1425,30,42949672,12884901,32,4096,128
collect_SC,185,30,42949672,12884901,32,4096,128
spill_SC,2223,30,42949672,12884901,32,4096,128
merge_SC,8,30,42949672,12884901,32,4096,128
read_SC,1347,30,42949672,12884901,32,4096,128
collect_SC,166,30,42949672,12884901,32,4096,128
spill_SC,1523,30,42949672,12884901,32,4096,128
merge_SC,11,30,42949672,12884901,32,4096,128
read_SC,1424,30,42949672,12884901,32,4096,128
collect_SC,152,30,42949672,12884901,32,4096,128
spill_SC,1565,30,42949672,12884901,32,4096,128
merge_SC,8,30,42949672,12884901,32,4096,128
read_SC,1426,30,42949672,12884901,32,4096,128
collect_SC,191,30,42949672,12884901,32,4096,128
spill_SC,1548,30,42949672,12884901,32,4096,128
merge_SC,8,30,42949672,12884901,32,4096,128
read_SC,1353,30,42949672,12884901,32,4096,128
collect_SC,166,30,42949672,12884901,32,4096,128
spill_SC,1463,30,42949672,12884901,32,4096,128
merge_SC,8,30,42949672,12884901,32,4096,128
read_SC,1415,30,42949672,12884901,32,4096,128
collect_SC,177,30,42949672,12884901,32,4096,128
spill_SC,1490,30,42949672,12884901,32,4096,128
merge_SC,9,30,42949672,12884901,32,4096,128
read_SC,1423,30,42949672,12884901,32,4096,128
collect_SC,149,30,42949672,12884901,32,4096,128
spill_SC,1512,30,42949672,12884901,32,4096,128
merge_SC,8,30,42949672,12884901,32,4096,128
read_SC,1342,30,42949672,12884901,32,4096,128
collect_SC,169,30,42949672,12884901,32,4096,128
spill_SC,1534,30,42949672,12884901,32,4096,128
merge_SC,10,30,42949672,12884901,32,4096,128
write_SC,1211,30,42949672,12884901,32,4096,128
shuffle_SC,4283,30,42949672,12884901,32,4096,128
read_SC,1295,30,42949672,12884901,32,4096,128
collect_SC,150,30,42949672,12884901,32,4096,128
spill_SC,1492,30,42949672,12884901,32,4096,128
merge_SC,8,30,42949672,12884901,32,4096,128
write_SC,1216,30,42949672,12884901,32,4096,128
shuffle_SC,3544,30,42949672,12884901,32,4096,128
read_SC,1350,30,42949672,12884901,32,4096,128
collect_SC,144,30,42949672,12884901,32,4096,128
spill_SC,2152,30,42949672,12884901,32,4096,128
merge_SC,9,30,42949672,12884901,32,4096,128
read_SC,1304,30,42949672,12884901,32,4096,128
collect_SC,162,30,42949672,12884901,32,4096,128
spill_SC,1478,30,42949672,12884901,32,4096,128
merge_SC,8,30,42949672,12884901,32,4096,128
read_SC,1314,30,42949672,12884901,32,4096,128
collect_SC,155,30,42949672,12884901,32,4096,128
spill_SC,2174,30,42949672,12884901,32,4096,128
merge_SC,8,30,42949672,12884901,32,4096,128
read_SC,1290,30,42949672,12884901,32,4096,128
collect_SC,166,30,42949672,12884901,32,4096,128
spill_SC,1532,30,42949672,12884901,32,4096,128
merge_SC,8,30,42949672,12884901,32,4096,128
read_SC,1480,40,42949672,17179868,32,4096,128
collect_SC,269,40,42949672,17179868,32,4096,128
spill_SC,2053,40,42949672,17179868,32,4096,128
merge_SC,8,40,42949672,17179868,32,4096,128
read_SC,1459,40,42949672,17179868,32,4096,128
collect_SC,178,40,42949672,17179868,32,4096,128
spill_SC,2853,40,42949672,17179868,32,4096,128
merge_SC,8,40,42949672,17179868,32,4096,128
read_SC,1287,40,42949672,17179868,32,4096,128
collect_SC,232,40,42949672,17179868,32,4096,128
spill_SC,2052,40,42949672,17179868,32,4096,128
merge_SC,9,40,42949672,17179868,32,4096,128
read_SC,1386,40,42949672,17179868,32,4096,128
collect_SC,220,40,42949672,17179868,32,4096,128
spill_SC,2079,40,42949672,17179868,32,4096,128
merge_SC,8,40,42949672,17179868,32,4096,128
write_SC,1685,40,42949672,17179868,32,4096,128
shuffle_SC,4700,40,42949672,17179868,32,4096,128
read_SC,1384,40,42949672,17179868,32,4096,128
collect_SC,229,40,42949672,17179868,32,4096,128
spill_SC,1987,40,42949672,17179868,32,4096,128
merge_SC,18,40,42949672,17179868,32,4096,128
write_SC,1715,40,42949672,17179868,32,4096,128
shuffle_SC,5082,40,42949672,17179868,32,4096,128
read_SC,1415,40,42949672,17179868,32,4096,128
collect_SC,191,40,42949672,17179868,32,4096,128
spill_SC,2138,40,42949672,17179868,32,4096,128
merge_SC,7,40,42949672,17179868,32,4096,128
write_SC,1633,40,42949672,17179868,32,4096,128
shuffle_SC,4065,40,42949672,17179868,32,4096,128
read_SC,1339,40,42949672,17179868,32,4096,128
collect_SC,221,40,42949672,17179868,32,4096,128
spill_SC,2055,40,42949672,17179868,32,4096,128
merge_SC,8,40,42949672,17179868,32,4096,128
write_SC,1749,40,42949672,17179868,32,4096,128
shuffle_SC,4788,40,42949672,17179868,32,4096,128
read_SC,1384,40,42949672,17179868,32,4096,128
collect_SC,213,40,42949672,17179868,32,4096,128
spill_SC,2129,40,42949672,17179868,32,4096,128
merge_SC,8,40,42949672,17179868,32,4096,128
read_SC,1347,40,42949672,17179868,32,4096,128
collect_SC,194,40,42949672,17179868,32,4096,128
spill_SC,2114,40,42949672,17179868,32,4096,128
merge_SC,8,40,42949672,17179868,32,4096,128
read_SC,1364,40,42949672,17179868,32,4096,128
collect_SC,222,40,42949672,17179868,32,4096,128
spill_SC,2014,40,42949672,17179868,32,4096,128
merge_SC,8,40,42949672,17179868,32,4096,128
read_SC,1420,40,42949672,17179868,32,4096,128
collect_SC,246,40,42949672,17179868,32,4096,128
spill_SC,2043,40,42949672,17179868,32,4096,128
merge_SC,7,40,42949672,17179868,32,4096,128
read_SC,1340,40,42949672,17179868,32,4096,128
collect_SC,179,40,42949672,17179868,32,4096,128
spill_SC,2013,40,42949672,17179868,32,4096,128
merge_SC,8,40,42949672,17179868,32,4096,128
write_SC,1642,40,42949672,17179868,32,4096,128
shuffle_SC,60517,40,42949672,17179868,32,4096,128
read_SC,1333,40,42949672,17179868,32,4096,128
collect_SC,195,40,42949672,17179868,32,4096,128
spill_SC,2541,40,42949672,17179868,32,4096,128
merge_SC,8,40,42949672,17179868,32,4096,128
read_SC,1372,40,42949672,17179868,32,4096,128
collect_SC,191,40,42949672,17179868,32,4096,128
spill_SC,2031,40,42949672,17179868,32,4096,128
merge_SC,8,40,42949672,17179868,32,4096,128
read_SC,1324,40,42949672,17179868,32,4096,128
collect_SC,198,40,42949672,17179868,32,4096,128
spill_SC,2008,40,42949672,17179868,32,4096,128
merge_SC,8,40,42949672,17179868,32,4096,128
read_SC,1429,40,42949672,17179868,32,4096,128
collect_SC,206,40,42949672,17179868,32,4096,128
spill_SC,1976,40,42949672,17179868,32,4096,128
merge_SC,8,40,42949672,17179868,32,4096,128
read_SC,1341,40,42949672,17179868,32,4096,128
collect_SC,192,40,42949672,17179868,32,4096,128
spill_SC,1985,40,42949672,17179868,32,4096,128
merge_SC,8,40,42949672,17179868,32,4096,128
read_SC,1342,40,42949672,17179868,32,4096,128
collect_SC,199,40,42949672,17179868,32,4096,128
spill_SC,2088,40,42949672,17179868,32,4096,128
merge_SC,9,40,42949672,17179868,32,4096,128
write_SC,1732,40,42949672,17179868,32,4096,128
shuffle_SC,4639,40,42949672,17179868,32,4096,128
read_SC,1400,40,42949672,17179868,32,4096,128
collect_SC,226,40,42949672,17179868,32,4096,128
spill_SC,2038,40,42949672,17179868,32,4096,128
merge_SC,8,40,42949672,17179868,32,4096,128
write_SC,1606,40,42949672,17179868,32,4096,128
shuffle_SC,4883,40,42949672,17179868,32,4096,128
read_SC,1327,40,42949672,17179868,32,4096,128
collect_SC,218,40,42949672,17179868,32,4096,128
spill_SC,2074,40,42949672,17179868,32,4096,128
merge_SC,8,40,42949672,17179868,32,4096,128
read_SC,1460,40,42949672,17179868,32,4096,128
collect_SC,187,40,42949672,17179868,32,4096,128
spill_SC,2135,40,42949672,17179868,32,4096,128
merge_SC,8,40,42949672,17179868,32,4096,128
