Operation,Duration,MapSelectivity,MapInputRec,MapOutputRec,Mappers,DataSize,BlockSize
collect_SC,1660,90,48318382,43486543,36,4608,128
spill_SC,2397,90,48318382,43486543,36,4608,128
merge_SC,1584,90,48318382,43486543,36,4608,128
read_SC,1298,90,48318382,43486543,36,4608,128
collect_SC,1643,90,48318382,43486543,36,4608,128
spill_SC,2379,90,48318382,43486543,36,4608,128
merge_SC,1699,90,48318382,43486543,36,4608,128
read_SC,1245,90,48318382,43486543,36,4608,128
collect_SC,1790,90,48318382,43486543,36,4608,128
spill_SC,2477,90,48318382,43486543,36,4608,128
merge_SC,1753,90,48318382,43486543,36,4608,128
read_SC,1325,90,48318382,43486543,36,4608,128
collect_SC,1774,90,48318382,43486543,36,4608,128
spill_SC,2516,90,48318382,43486543,36,4608,128
merge_SC,1813,90,48318382,43486543,36,4608,128
read_SC,1262,90,48318382,43486543,36,4608,128
collect_SC,1696,90,48318382,43486543,36,4608,128
spill_SC,2615,90,48318382,43486543,36,4608,128
merge_SC,2568,90,48318382,43486543,36,4608,128
read_SC,1293,90,48318382,43486543,36,4608,128
collect_SC,1759,90,48318382,43486543,36,4608,128
spill_SC,3158,90,48318382,43486543,36,4608,128
merge_SC,1705,90,48318382,43486543,36,4608,128
read_SC,1368,90,48318382,43486543,36,4608,128
collect_SC,2482,90,48318382,43486543,36,4608,128
spill_SC,3202,90,48318382,43486543,36,4608,128
merge_SC,1757,90,48318382,43486543,36,4608,128
read_SC,1292,90,48318382,43486543,36,4608,128
collect_SC,1681,90,48318382,43486543,36,4608,128
spill_SC,2369,90,48318382,43486543,36,4608,128
merge_SC,1686,90,48318382,43486543,36,4608,128
read_SC,2882,90,48318382,43486543,36,4608,128
collect_SC,1794,90,48318382,43486543,36,4608,128
spill_SC,2724,90,48318382,43486543,36,4608,128
merge_SC,1894,90,48318382,43486543,36,4608,128
read_SC,1206,90,48318382,43486543,36,4608,128
collect_SC,1813,90,48318382,43486543,36,4608,128
spill_SC,2552,90,48318382,43486543,36,4608,128
merge_SC,1775,90,48318382,43486543,36,4608,128
read_SC,1270,90,48318382,43486543,36,4608,128
collect_SC,1726,90,48318382,43486543,36,4608,128
spill_SC,2505,90,48318382,43486543,36,4608,128
merge_SC,1781,90,48318382,43486543,36,4608,128
read_SC,1161,90,48318382,43486543,36,4608,128
collect_SC,1815,90,48318382,43486543,36,4608,128
spill_SC,3156,90,48318382,43486543,36,4608,128
merge_SC,1746,90,48318382,43486543,36,4608,128
read_SC,1544,90,48318382,43486543,36,4608,128
collect_SC,1585,90,48318382,43486543,36,4608,128
spill_SC,2502,90,48318382,43486543,36,4608,128
merge_SC,1879,90,48318382,43486543,36,4608,128
read_SC,1295,90,48318382,43486543,36,4608,128
collect_SC,1755,90,48318382,43486543,36,4608,128
spill_SC,2554,90,48318382,43486543,36,4608,128
merge_SC,1762,90,48318382,43486543,36,4608,128
read_SC,4406,90,48318382,43486543,36,4608,128
collect_SC,1894,90,48318382,43486543,36,4608,128
spill_SC,3278,90,48318382,43486543,36,4608,128
merge_SC,1831,90,48318382,43486543,36,4608,128
read_SC,1270,90,48318382,43486543,36,4608,128
collect_SC,1741,90,48318382,43486543,36,4608,128
spill_SC,2542,90,48318382,43486543,36,4608,128
merge_SC,1872,90,48318382,43486543,36,4608,128
read_SC,1193,90,48318382,43486543,36,4608,128
collect_SC,1791,90,48318382,43486543,36,4608,128
spill_SC,3148,90,48318382,43486543,36,4608,128
merge_SC,1842,90,48318382,43486543,36,4608,128
read_SC,1276,90,48318382,43486543,36,4608,128
collect_SC,1844,90,48318382,43486543,36,4608,128
spill_SC,2504,90,48318382,43486543,36,4608,128
merge_SC,1850,90,48318382,43486543,36,4608,128
read_SC,967,90,48318382,43486543,36,4608,128
collect_SC,1776,90,48318382,43486543,36,4608,128
spill_SC,2430,90,48318382,43486543,36,4608,128
merge_SC,2331,90,48318382,43486543,36,4608,128
read_SC,1011,90,48318382,43486543,36,4608,128
collect_SC,1784,90,48318382,43486543,36,4608,128
spill_SC,2452,90,48318382,43486543,36,4608,128
merge_SC,1505,90,48318382,43486543,36,4608,128
write_SC,25911,90,48318382,43486543,36,4608,128
shuffle_SC,65212,90,48318382,43486543,36,4608,128
read_SC,2247,90,48318382,43486543,36,4608,128
collect_SC,1649,90,48318382,43486543,36,4608,128
spill_SC,2406,90,48318382,43486543,36,4608,128
merge_SC,1706,90,48318382,43486543,36,4608,128
read_SC,1196,90,48318382,43486543,36,4608,128
collect_SC,1778,90,48318382,43486543,36,4608,128
spill_SC,2495,90,48318382,43486543,36,4608,128
merge_SC,1863,90,48318382,43486543,36,4608,128
read_SC,1218,90,48318382,43486543,36,4608,128
collect_SC,1780,90,48318382,43486543,36,4608,128
spill_SC,2453,90,48318382,43486543,36,4608,128
merge_SC,1696,90,48318382,43486543,36,4608,128
read_SC,1219,90,48318382,43486543,36,4608,128
collect_SC,1687,90,48318382,43486543,36,4608,128
spill_SC,2446,90,48318382,43486543,36,4608,128
merge_SC,1806,90,48318382,43486543,36,4608,128
read_SC,1146,90,48318382,43486543,36,4608,128
collect_SC,1584,90,48318382,43486543,36,4608,128
spill_SC,2241,90,48318382,43486543,36,4608,128
merge_SC,1643,90,48318382,43486543,36,4608,128
read_SC,1266,90,48318382,43486543,36,4608,128
collect_SC,2067,90,48318382,43486543,36,4608,128
spill_SC,2935,90,48318382,43486543,36,4608,128
merge_SC,1748,90,48318382,43486543,36,4608,128
read_SC,1234,90,48318382,43486543,36,4608,128
collect_SC,1718,90,48318382,43486543,36,4608,128
spill_SC,2393,90,48318382,43486543,36,4608,128
merge_SC,1842,90,48318382,43486543,36,4608,128
read_SC,1361,90,48318382,43486543,36,4608,128
collect_SC,1706,90,48318382,43486543,36,4608,128
spill_SC,2558,90,48318382,43486543,36,4608,128
merge_SC,1832,90,48318382,43486543,36,4608,128
read_SC,1199,90,48318382,43486543,36,4608,128
collect_SC,1718,90,48318382,43486543,36,4608,128
spill_SC,2408,90,48318382,43486543,36,4608,128
merge_SC,1675,90,48318382,43486543,36,4608,128
read_SC,1670,90,48318382,43486543,36,4608,128
collect_SC,2286,90,48318382,43486543,36,4608,128
spill_SC,2961,90,48318382,43486543,36,4608,128
merge_SC,1817,90,48318382,43486543,36,4608,128
read_SC,1240,90,48318382,43486543,36,4608,128
collect_SC,1561,90,48318382,43486543,36,4608,128
spill_SC,2239,90,48318382,43486543,36,4608,128
merge_SC,1729,90,48318382,43486543,36,4608,128
read_SC,1269,90,48318382,43486543,36,4608,128
collect_SC,1648,90,48318382,43486543,36,4608,128
spill_SC,3116,90,48318382,43486543,36,4608,128
merge_SC,1836,90,48318382,43486543,36,4608,128
read_SC,1370,100,48318382,48318382,36,4608,128
collect_SC,1647,100,48318382,48318382,36,4608,128
spill_SC,2671,100,48318382,48318382,36,4608,128
merge_SC,1860,100,48318382,48318382,36,4608,128
read_SC,1325,100,48318382,48318382,36,4608,128
collect_SC,1762,100,48318382,48318382,36,4608,128
spill_SC,2767,100,48318382,48318382,36,4608,128
merge_SC,2278,100,48318382,48318382,36,4608,128
read_SC,1274,100,48318382,48318382,36,4608,128
collect_SC,1708,100,48318382,48318382,36,4608,128
spill_SC,2694,100,48318382,48318382,36,4608,128
merge_SC,1749,100,48318382,48318382,36,4608,128
read_SC,1216,100,48318382,48318382,36,4608,128
collect_SC,1744,100,48318382,48318382,36,4608,128
spill_SC,2728,100,48318382,48318382,36,4608,128
merge_SC,1850,100,48318382,48318382,36,4608,128
read_SC,1385,100,48318382,48318382,36,4608,128
collect_SC,1854,100,48318382,48318382,36,4608,128
spill_SC,3443,100,48318382,48318382,36,4608,128
merge_SC,1937,100,48318382,48318382,36,4608,128
read_SC,1193,100,48318382,48318382,36,4608,128
collect_SC,1578,100,48318382,48318382,36,4608,128
spill_SC,2472,100,48318382,48318382,36,4608,128
merge_SC,1794,100,48318382,48318382,36,4608,128
read_SC,1318,100,48318382,48318382,36,4608,128
collect_SC,1837,100,48318382,48318382,36,4608,128
spill_SC,2776,100,48318382,48318382,36,4608,128
merge_SC,1960,100,48318382,48318382,36,4608,128
read_SC,1367,100,48318382,48318382,36,4608,128
collect_SC,1709,100,48318382,48318382,36,4608,128
spill_SC,2668,100,48318382,48318382,36,4608,128
merge_SC,2450,100,48318382,48318382,36,4608,128
read_SC,1462,100,48318382,48318382,36,4608,128
collect_SC,1962,100,48318382,48318382,36,4608,128
spill_SC,3754,100,48318382,48318382,36,4608,128
merge_SC,2058,100,48318382,48318382,36,4608,128
read_SC,1308,100,48318382,48318382,36,4608,128
collect_SC,1668,100,48318382,48318382,36,4608,128
spill_SC,2617,100,48318382,48318382,36,4608,128
merge_SC,1901,100,48318382,48318382,36,4608,128
read_SC,1243,100,48318382,48318382,36,4608,128
collect_SC,1695,100,48318382,48318382,36,4608,128
spill_SC,2687,100,48318382,48318382,36,4608,128
merge_SC,1929,100,48318382,48318382,36,4608,128
read_SC,1213,100,48318382,48318382,36,4608,128
collect_SC,1598,100,48318382,48318382,36,4608,128
spill_SC,2493,100,48318382,48318382,36,4608,128
merge_SC,1886,100,48318382,48318382,36,4608,128
read_SC,1096,100,48318382,48318382,36,4608,128
collect_SC,1840,100,48318382,48318382,36,4608,128
spill_SC,2801,100,48318382,48318382,36,4608,128
merge_SC,2435,100,48318382,48318382,36,4608,128
read_SC,8510,100,48318382,48318382,36,4608,128
collect_SC,1842,100,48318382,48318382,36,4608,128
spill_SC,2946,100,48318382,48318382,36,4608,128
merge_SC,2153,100,48318382,48318382,36,4608,128
read_SC,1218,100,48318382,48318382,36,4608,128
collect_SC,1818,100,48318382,48318382,36,4608,128
spill_SC,2846,100,48318382,48318382,36,4608,128
merge_SC,1939,100,48318382,48318382,36,4608,128
read_SC,1187,100,48318382,48318382,36,4608,128
collect_SC,1914,100,48318382,48318382,36,4608,128
spill_SC,3065,100,48318382,48318382,36,4608,128
merge_SC,2062,100,48318382,48318382,36,4608,128
read_SC,1078,100,48318382,48318382,36,4608,128
collect_SC,1797,100,48318382,48318382,36,4608,128
spill_SC,2853,100,48318382,48318382,36,4608,128
merge_SC,1849,100,48318382,48318382,36,4608,128
read_SC,1175,100,48318382,48318382,36,4608,128
collect_SC,1862,100,48318382,48318382,36,4608,128
spill_SC,2853,100,48318382,48318382,36,4608,128
merge_SC,2175,100,48318382,48318382,36,4608,128
read_SC,1278,100,48318382,48318382,36,4608,128
collect_SC,2428,100,48318382,48318382,36,4608,128
spill_SC,3402,100,48318382,48318382,36,4608,128
merge_SC,2000,100,48318382,48318382,36,4608,128
read_SC,1226,100,48318382,48318382,36,4608,128
collect_SC,1928,100,48318382,48318382,36,4608,128
spill_SC,2827,100,48318382,48318382,36,4608,128
merge_SC,1994,100,48318382,48318382,36,4608,128
read_SC,1276,100,48318382,48318382,36,4608,128
collect_SC,3394,100,48318382,48318382,36,4608,128
spill_SC,4443,100,48318382,48318382,36,4608,128
merge_SC,2022,100,48318382,48318382,36,4608,128
read_SC,1245,100,48318382,48318382,36,4608,128
collect_SC,1863,100,48318382,48318382,36,4608,128
spill_SC,2860,100,48318382,48318382,36,4608,128
merge_SC,2021,100,48318382,48318382,36,4608,128
read_SC,1396,100,48318382,48318382,36,4608,128
collect_SC,3142,100,48318382,48318382,36,4608,128
spill_SC,4109,100,48318382,48318382,36,4608,128
merge_SC,2871,100,48318382,48318382,36,4608,128
read_SC,2537,100,48318382,48318382,36,4608,128
collect_SC,1694,100,48318382,48318382,36,4608,128
spill_SC,2563,100,48318382,48318382,36,4608,128
merge_SC,1773,100,48318382,48318382,36,4608,128
read_SC,1082,100,48318382,48318382,36,4608,128
collect_SC,1606,100,48318382,48318382,36,4608,128
spill_SC,2456,100,48318382,48318382,36,4608,128
merge_SC,1729,100,48318382,48318382,36,4608,128
read_SC,1066,100,48318382,48318382,36,4608,128
collect_SC,1798,100,48318382,48318382,36,4608,128
spill_SC,2652,100,48318382,48318382,36,4608,128
merge_SC,1740,100,48318382,48318382,36,4608,128
read_SC,1041,100,48318382,48318382,36,4608,128
collect_SC,1882,100,48318382,48318382,36,4608,128
spill_SC,8307,100,48318382,48318382,36,4608,128
merge_SC,1671,100,48318382,48318382,36,4608,128
read_SC,972,100,48318382,48318382,36,4608,128
collect_SC,1637,100,48318382,48318382,36,4608,128
spill_SC,2479,100,48318382,48318382,36,4608,128
merge_SC,1830,100,48318382,48318382,36,4608,128
write_SC,31930,100,48318382,48318382,36,4608,128
shuffle_SC,77199,100,48318382,48318382,36,4608,128
read_SC,1015,100,48318382,48318382,36,4608,128
collect_SC,1770,100,48318382,48318382,36,4608,128
spill_SC,2613,100,48318382,48318382,36,4608,128
merge_SC,1755,100,48318382,48318382,36,4608,128
read_SC,1272,100,48318382,48318382,36,4608,128
collect_SC,1802,100,48318382,48318382,36,4608,128
spill_SC,2802,100,48318382,48318382,36,4608,128
merge_SC,1942,100,48318382,48318382,36,4608,128
read_SC,1676,100,48318382,48318382,36,4608,128
collect_SC,1898,100,48318382,48318382,36,4608,128
spill_SC,2801,100,48318382,48318382,36,4608,128
merge_SC,1867,100,48318382,48318382,36,4608,128
read_SC,1144,100,48318382,48318382,36,4608,128
collect_SC,1694,100,48318382,48318382,36,4608,128
spill_SC,3674,100,48318382,48318382,36,4608,128
merge_SC,1854,100,48318382,48318382,36,4608,128
read_SC,1116,100,48318382,48318382,36,4608,128
collect_SC,1588,100,48318382,48318382,36,4608,128
spill_SC,2528,100,48318382,48318382,36,4608,128
merge_SC,1860,100,48318382,48318382,36,4608,128
read_SC,1365,100,48318382,48318382,36,4608,128
collect_SC,1885,100,48318382,48318382,36,4608,128
spill_SC,2809,100,48318382,48318382,36,4608,128
merge_SC,1928,100,48318382,48318382,36,4608,128
read_SC,4408,100,48318382,48318382,36,4608,128
collect_SC,1773,100,48318382,48318382,36,4608,128
spill_SC,3462,100,48318382,48318382,36,4608,128
merge_SC,1878,100,48318382,48318382,36,4608,128
read_SC,1063,100,48318382,48318382,36,4608,128
collect_SC,1598,100,48318382,48318382,36,4608,128
spill_SC,2464,100,48318382,48318382,36,4608,128
merge_SC,1787,100,48318382,48318382,36,4608,128
read_SC,1237,10,53687091,5368709,40,5120,128
collect_SC,81,10,53687091,5368709,40,5120,128
spill_SC,446,10,53687091,5368709,40,5120,128
merge_SC,12,10,53687091,5368709,40,5120,128
read_SC,1247,10,53687091,5368709,40,5120,128
collect_SC,76,10,53687091,5368709,40,5120,128
spill_SC,380,10,53687091,5368709,40,5120,128
merge_SC,8,10,53687091,5368709,40,5120,128
read_SC,1238,10,53687091,5368709,40,5120,128
collect_SC,49,10,53687091,5368709,40,5120,128
spill_SC,398,10,53687091,5368709,40,5120,128
merge_SC,8,10,53687091,5368709,40,5120,128
read_SC,1267,10,53687091,5368709,40,5120,128
collect_SC,59,10,53687091,5368709,40,5120,128
spill_SC,504,10,53687091,5368709,40,5120,128
merge_SC,10,10,53687091,5368709,40,5120,128
read_SC,1176,10,53687091,5368709,40,5120,128
collect_SC,75,10,53687091,5368709,40,5120,128
spill_SC,377,10,53687091,5368709,40,5120,128
merge_SC,9,10,53687091,5368709,40,5120,128
read_SC,1235,10,53687091,5368709,40,5120,128
collect_SC,64,10,53687091,5368709,40,5120,128
spill_SC,374,10,53687091,5368709,40,5120,128
merge_SC,12,10,53687091,5368709,40,5120,128
read_SC,1158,10,53687091,5368709,40,5120,128
collect_SC,57,10,53687091,5368709,40,5120,128
spill_SC,359,10,53687091,5368709,40,5120,128
merge_SC,8,10,53687091,5368709,40,5120,128
read_SC,1162,10,53687091,5368709,40,5120,128
collect_SC,57,10,53687091,5368709,40,5120,128
spill_SC,521,10,53687091,5368709,40,5120,128
merge_SC,9,10,53687091,5368709,40,5120,128
read_SC,1131,10,53687091,5368709,40,5120,128
collect_SC,44,10,53687091,5368709,40,5120,128
spill_SC,376,10,53687091,5368709,40,5120,128
merge_SC,9,10,53687091,5368709,40,5120,128
read_SC,1236,10,53687091,5368709,40,5120,128
collect_SC,62,10,53687091,5368709,40,5120,128
spill_SC,435,10,53687091,5368709,40,5120,128
merge_SC,10,10,53687091,5368709,40,5120,128
read_SC,1290,10,53687091,5368709,40,5120,128
collect_SC,64,10,53687091,5368709,40,5120,128
spill_SC,383,10,53687091,5368709,40,5120,128
merge_SC,10,10,53687091,5368709,40,5120,128
read_SC,1231,10,53687091,5368709,40,5120,128
collect_SC,53,10,53687091,5368709,40,5120,128
spill_SC,395,10,53687091,5368709,40,5120,128
merge_SC,7,10,53687091,5368709,40,5120,128
read_SC,1231,10,53687091,5368709,40,5120,128
collect_SC,66,10,53687091,5368709,40,5120,128
spill_SC,457,10,53687091,5368709,40,5120,128
merge_SC,8,10,53687091,5368709,40,5120,128
read_SC,1178,10,53687091,5368709,40,5120,128
collect_SC,63,10,53687091,5368709,40,5120,128
spill_SC,820,10,53687091,5368709,40,5120,128
merge_SC,10,10,53687091,5368709,40,5120,128
write_SC,5958,10,53687091,5368709,40,5120,128
shuffle_SC,34575,10,53687091,5368709,40,5120,128
read_SC,1181,10,53687091,5368709,40,5120,128
collect_SC,64,10,53687091,5368709,40,5120,128
spill_SC,592,10,53687091,5368709,40,5120,128
merge_SC,9,10,53687091,5368709,40,5120,128
read_SC,1167,10,53687091,5368709,40,5120,128
collect_SC,82,10,53687091,5368709,40,5120,128
spill_SC,945,10,53687091,5368709,40,5120,128
merge_SC,8,10,53687091,5368709,40,5120,128
read_SC,1169,10,53687091,5368709,40,5120,128
collect_SC,57,10,53687091,5368709,40,5120,128
spill_SC,933,10,53687091,5368709,40,5120,128
merge_SC,10,10,53687091,5368709,40,5120,128
read_SC,1154,10,53687091,5368709,40,5120,128
collect_SC,79,10,53687091,5368709,40,5120,128
spill_SC,366,10,53687091,5368709,40,5120,128
merge_SC,8,10,53687091,5368709,40,5120,128
read_SC,1262,10,53687091,5368709,40,5120,128
collect_SC,74,10,53687091,5368709,40,5120,128
spill_SC,415,10,53687091,5368709,40,5120,128
merge_SC,14,10,53687091,5368709,40,5120,128
read_SC,1174,10,53687091,5368709,40,5120,128
collect_SC,74,10,53687091,5368709,40,5120,128
spill_SC,365,10,53687091,5368709,40,5120,128
merge_SC,10,10,53687091,5368709,40,5120,128
read_SC,1260,10,53687091,5368709,40,5120,128
collect_SC,70,10,53687091,5368709,40,5120,128
spill_SC,455,10,53687091,5368709,40,5120,128
merge_SC,10,10,53687091,5368709,40,5120,128
read_SC,1216,10,53687091,5368709,40,5120,128
collect_SC,71,10,53687091,5368709,40,5120,128
spill_SC,419,10,53687091,5368709,40,5120,128
merge_SC,9,10,53687091,5368709,40,5120,128
read_SC,1259,10,53687091,5368709,40,5120,128
collect_SC,76,10,53687091,5368709,40,5120,128
spill_SC,403,10,53687091,5368709,40,5120,128
merge_SC,8,10,53687091,5368709,40,5120,128
read_SC,1018,10,53687091,5368709,40,5120,128
collect_SC,68,10,53687091,5368709,40,5120,128
spill_SC,433,10,53687091,5368709,40,5120,128
merge_SC,8,10,53687091,5368709,40,5120,128
read_SC,992,10,53687091,5368709,40,5120,128
collect_SC,69,10,53687091,5368709,40,5120,128
spill_SC,337,10,53687091,5368709,40,5120,128
merge_SC,7,10,53687091,5368709,40,5120,128
read_SC,994,10,53687091,5368709,40,5120,128
collect_SC,58,10,53687091,5368709,40,5120,128
spill_SC,514,10,53687091,5368709,40,5120,128
merge_SC,8,10,53687091,5368709,40,5120,128
read_SC,950,10,53687091,5368709,40,5120,128
collect_SC,72,10,53687091,5368709,40,5120,128
spill_SC,941,10,53687091,5368709,40,5120,128
merge_SC,8,10,53687091,5368709,40,5120,128
read_SC,958,10,53687091,5368709,40,5120,128
collect_SC,71,10,53687091,5368709,40,5120,128
spill_SC,354,10,53687091,5368709,40,5120,128
merge_SC,8,10,53687091,5368709,40,5120,128
read_SC,1184,10,53687091,5368709,40,5120,128
collect_SC,60,10,53687091,5368709,40,5120,128
spill_SC,393,10,53687091,5368709,40,5120,128
merge_SC,10,10,53687091,5368709,40,5120,128
read_SC,1133,10,53687091,5368709,40,5120,128
collect_SC,49,10,53687091,5368709,40,5120,128
spill_SC,362,10,53687091,5368709,40,5120,128
merge_SC,8,10,53687091,5368709,40,5120,128
read_SC,1200,10,53687091,5368709,40,5120,128
collect_SC,64,10,53687091,5368709,40,5120,128
spill_SC,1257,10,53687091,5368709,40,5120,128
merge_SC,8,10,53687091,5368709,40,5120,128
read_SC,1150,10,53687091,5368709,40,5120,128
collect_SC,61,10,53687091,5368709,40,5120,128
spill_SC,367,10,53687091,5368709,40,5120,128
merge_SC,7,10,53687091,5368709,40,5120,128
read_SC,1121,10,53687091,5368709,40,5120,128
collect_SC,73,10,53687091,5368709,40,5120,128
spill_SC,414,10,53687091,5368709,40,5120,128
merge_SC,8,10,53687091,5368709,40,5120,128
read_SC,1203,10,53687091,5368709,40,5120,128
collect_SC,71,10,53687091,5368709,40,5120,128
spill_SC,416,10,53687091,5368709,40,5120,128
merge_SC,8,10,53687091,5368709,40,5120,128
read_SC,1188,10,53687091,5368709,40,5120,128
collect_SC,73,10,53687091,5368709,40,5120,128
spill_SC,392,10,53687091,5368709,40,5120,128
merge_SC,9,10,53687091,5368709,40,5120,128
read_SC,1206,10,53687091,5368709,40,5120,128
collect_SC,59,10,53687091,5368709,40,5120,128
spill_SC,361,10,53687091,5368709,40,5120,128
merge_SC,10,10,53687091,5368709,40,5120,128
read_SC,2183,10,53687091,5368709,40,5120,128
collect_SC,71,10,53687091,5368709,40,5120,128
spill_SC,351,10,53687091,5368709,40,5120,128
merge_SC,7,10,53687091,5368709,40,5120,128
read_SC,1125,10,53687091,5368709,40,5120,128
collect_SC,52,10,53687091,5368709,40,5120,128
spill_SC,1372,10,53687091,5368709,40,5120,128
merge_SC,8,10,53687091,5368709,40,5120,128
read_SC,1266,10,53687091,5368709,40,5120,128
collect_SC,49,10,53687091,5368709,40,5120,128
spill_SC,367,10,53687091,5368709,40,5120,128
merge_SC,8,10,53687091,5368709,40,5120,128
read_SC,1214,10,53687091,5368709,40,5120,128
collect_SC,73,10,53687091,5368709,40,5120,128
spill_SC,405,10,53687091,5368709,40,5120,128
merge_SC,10,10,53687091,5368709,40,5120,128
read_SC,1302,20,53687091,10737418,40,5120,128
collect_SC,82,20,53687091,10737418,40,5120,128
spill_SC,779,20,53687091,10737418,40,5120,128
merge_SC,9,20,53687091,10737418,40,5120,128
write_SC,10089,20,53687091,10737418,40,5120,128
shuffle_SC,44345,20,53687091,10737418,40,5120,128
read_SC,1242,20,53687091,10737418,40,5120,128
collect_SC,102,20,53687091,10737418,40,5120,128
spill_SC,643,20,53687091,10737418,40,5120,128
merge_SC,9,20,53687091,10737418,40,5120,128
read_SC,1156,20,53687091,10737418,40,5120,128
collect_SC,92,20,53687091,10737418,40,5120,128
spill_SC,618,20,53687091,10737418,40,5120,128
merge_SC,10,20,53687091,10737418,40,5120,128
read_SC,1242,20,53687091,10737418,40,5120,128
collect_SC,101,20,53687091,10737418,40,5120,128
spill_SC,616,20,53687091,10737418,40,5120,128
merge_SC,10,20,53687091,10737418,40,5120,128
read_SC,1168,20,53687091,10737418,40,5120,128
collect_SC,95,20,53687091,10737418,40,5120,128
spill_SC,655,20,53687091,10737418,40,5120,128
merge_SC,10,20,53687091,10737418,40,5120,128
read_SC,1181,20,53687091,10737418,40,5120,128
collect_SC,86,20,53687091,10737418,40,5120,128
spill_SC,629,20,53687091,10737418,40,5120,128
merge_SC,9,20,53687091,10737418,40,5120,128
read_SC,1268,20,53687091,10737418,40,5120,128
collect_SC,115,20,53687091,10737418,40,5120,128
spill_SC,780,20,53687091,10737418,40,5120,128
merge_SC,9,20,53687091,10737418,40,5120,128
read_SC,1275,20,53687091,10737418,40,5120,128
collect_SC,118,20,53687091,10737418,40,5120,128
spill_SC,756,20,53687091,10737418,40,5120,128
merge_SC,10,20,53687091,10737418,40,5120,128
read_SC,1223,20,53687091,10737418,40,5120,128
collect_SC,95,20,53687091,10737418,40,5120,128
spill_SC,642,20,53687091,10737418,40,5120,128
merge_SC,7,20,53687091,10737418,40,5120,128
read_SC,1192,20,53687091,10737418,40,5120,128
collect_SC,108,20,53687091,10737418,40,5120,128
spill_SC,738,20,53687091,10737418,40,5120,128
merge_SC,10,20,53687091,10737418,40,5120,128
read_SC,1186,20,53687091,10737418,40,5120,128
collect_SC,109,20,53687091,10737418,40,5120,128
spill_SC,631,20,53687091,10737418,40,5120,128
merge_SC,12,20,53687091,10737418,40,5120,128
read_SC,1244,20,53687091,10737418,40,5120,128
collect_SC,99,20,53687091,10737418,40,5120,128
spill_SC,709,20,53687091,10737418,40,5120,128
merge_SC,9,20,53687091,10737418,40,5120,128
read_SC,1192,20,53687091,10737418,40,5120,128
collect_SC,131,20,53687091,10737418,40,5120,128
spill_SC,666,20,53687091,10737418,40,5120,128
merge_SC,19,20,53687091,10737418,40,5120,128
read_SC,1155,20,53687091,10737418,40,5120,128
collect_SC,105,20,53687091,10737418,40,5120,128
spill_SC,700,20,53687091,10737418,40,5120,128
merge_SC,10,20,53687091,10737418,40,5120,128
read_SC,1239,20,53687091,10737418,40,5120,128
collect_SC,117,20,53687091,10737418,40,5120,128
spill_SC,710,20,53687091,10737418,40,5120,128
merge_SC,15,20,53687091,10737418,40,5120,128
read_SC,1295,20,53687091,10737418,40,5120,128
collect_SC,91,20,53687091,10737418,40,5120,128
spill_SC,753,20,53687091,10737418,40,5120,128
merge_SC,11,20,53687091,10737418,40,5120,128
read_SC,952,20,53687091,10737418,40,5120,128
collect_SC,106,20,53687091,10737418,40,5120,128
spill_SC,620,20,53687091,10737418,40,5120,128
merge_SC,9,20,53687091,10737418,40,5120,128
read_SC,1103,20,53687091,10737418,40,5120,128
collect_SC,97,20,53687091,10737418,40,5120,128
spill_SC,595,20,53687091,10737418,40,5120,128
merge_SC,7,20,53687091,10737418,40,5120,128
read_SC,1279,20,53687091,10737418,40,5120,128
collect_SC,84,20,53687091,10737418,40,5120,128
spill_SC,587,20,53687091,10737418,40,5120,128
merge_SC,8,20,53687091,10737418,40,5120,128
read_SC,1026,20,53687091,10737418,40,5120,128
collect_SC,87,20,53687091,10737418,40,5120,128
spill_SC,576,20,53687091,10737418,40,5120,128
merge_SC,13,20,53687091,10737418,40,5120,128
read_SC,930,20,53687091,10737418,40,5120,128
collect_SC,129,20,53687091,10737418,40,5120,128
spill_SC,569,20,53687091,10737418,40,5120,128
merge_SC,8,20,53687091,10737418,40,5120,128
read_SC,1011,20,53687091,10737418,40,5120,128
collect_SC,110,20,53687091,10737418,40,5120,128
spill_SC,577,20,53687091,10737418,40,5120,128
merge_SC,8,20,53687091,10737418,40,5120,128
read_SC,1010,20,53687091,10737418,40,5120,128
collect_SC,103,20,53687091,10737418,40,5120,128
spill_SC,579,20,53687091,10737418,40,5120,128
merge_SC,8,20,53687091,10737418,40,5120,128
read_SC,1055,20,53687091,10737418,40,5120,128
collect_SC,83,20,53687091,10737418,40,5120,128
spill_SC,582,20,53687091,10737418,40,5120,128
merge_SC,9,20,53687091,10737418,40,5120,128
read_SC,1012,20,53687091,10737418,40,5120,128
collect_SC,88,20,53687091,10737418,40,5120,128
spill_SC,626,20,53687091,10737418,40,5120,128
merge_SC,16,20,53687091,10737418,40,5120,128
read_SC,1001,20,53687091,10737418,40,5120,128
collect_SC,109,20,53687091,10737418,40,5120,128
spill_SC,1128,20,53687091,10737418,40,5120,128
merge_SC,9,20,53687091,10737418,40,5120,128
read_SC,1059,20,53687091,10737418,40,5120,128
collect_SC,82,20,53687091,10737418,40,5120,128
spill_SC,586,20,53687091,10737418,40,5120,128
merge_SC,14,20,53687091,10737418,40,5120,128
read_SC,975,20,53687091,10737418,40,5120,128
collect_SC,90,20,53687091,10737418,40,5120,128
